n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
87,4.597701149425287,34.20930232558139,321.0,0.0,1031,11,0.0001529424998476,9.87901332058404e-10,0.0727272727272727,13.0,0.08,0
102,4.196078431372549,33.514851485148505,338.0,0.0,1101,11,0.0001861846069892,1.9393343188098315e-10,0.0416666666666666,16.0,0.08,0
53,4.735849056603773,62.05769230769231,395.0,1.0,1095,11,0.0002113635317999,2.874579225268959e-09,0.0784313725490196,19.0,0.24,0
62,4.145161290322581,45.967213114754095,328.0,0.0,1067,11,0.0002034941306002,2.860474876224653e-09,0.0367647058823529,18.0,0.11,0
82,4.378048780487805,31.9753086419753,301.0,0.0,1152,11,0.0002575223233639,7.419650698518781e-09,0.0474308300395256,24.0,0.08,0
75,4.253333333333333,50.56756756756757,356.0,0.0,1165,11,0.0001651754492919,1.1191424108658624e-09,0.0222222222222222,14.0,0.09,0
133,4.699248120300752,22.242424242424235,248.0,0.0,1181,11,0.0002365117684999,2.936318816036363e-09,0.0116959064327485,21.0,0.07,0
109,4.339449541284404,31.61111111111111,309.0,0.0,1190,11,0.0002408390665086,1.959065900098644e-09,0.0216450216450216,22.0,0.09,0
58,4.810344827586207,40.08771929824562,408.0,0.0,1203,11,0.0001599781921666,1.712883175141044e-11,0.4666666666666667,16.0,0.35,1
66,4.666666666666667,41.47692307692308,398.0,1.0,1202,11,0.0002467717559159,6.51950361057767e-11,0.1318681318681318,25.0,0.2,0
135,4.7407407407407405,24.305970149253728,280.0,0.0,1212,11,0.0001346381105621,2.2147114368115978e-07,0.2,12.0,0.11,0
118,4.288135593220339,44.81196581196581,399.0,0.0,1228,11,7.91736510590549e-05,4.9637798589017825e-12,0.0,5.0,0.1,0
129,4.457364341085271,38.125,356.0,0.0,1235,11,0.0001470713828585,9.813709039616862e-10,0.0545454545454545,13.0,0.08,0
121,4.429752066115703,41.55,247.0,0.0,1242,11,0.0002147683382637,1.9171899448160972e-09,0.0392156862745098,18.0,0.07,0
94,4.287234042553192,24.75268817204301,341.0,0.0,1287,11,0.0001045113029824,3.6917978857726413e-09,0.0714285714285714,8.0,0.1,0
107,4.224299065420561,32.12264150943396,403.0,0.0,1288,11,0.0001725109156769,1.107503050019755e-09,0.0512820512820512,15.0,0.07,0
76,4.697368421052632,45.45333333333333,375.0,1.0,1303,11,0.0002352183185213,7.603143249163957e-09,0.065359477124183,23.0,0.1,0
184,4.309782608695652,22.153005464480863,349.0,0.0,1305,11,0.0001882994899483,1.032013151574513e-09,0.0083333333333333,17.0,0.08,0
53,4.283018867924528,78.5576923076923,273.0,0.0,1307,11,0.0001080585792959,3.682325420483067e-11,0.0714285714285714,8.0,0.1,0
73,4.561643835616438,35.15277777777778,319.0,1.0,1330,11,0.0002009377121947,2.8914645372862335e-10,0.1,18.0,0.11,0
71,4.436619718309859,30.25714285714286,359.0,0.0,1335,11,0.0001224465004282,6.289949873126258e-11,0.0555555555555555,9.0,0.11,0
229,4.580786026200873,18.23245614035087,404.0,0.0,1347,11,0.0001959460575949,5.4174975185362814e-11,0.0083333333333333,16.0,0.09,0
228,4.2105263157894735,17.00881057268722,296.0,0.0,1361,11,0.0001457163835839,4.819172606046941e-11,0.0757575757575757,12.0,0.09,0
73,4.301369863013699,52.125,344.0,1.0,1355,11,0.0002484569040053,1.4749012570325038e-10,0.038095238095238,23.0,0.09,0
61,4.754098360655738,66.11666666666666,291.0,3.0,1372,11,0.0001733783330399,1.189002642356642e-09,0.019047619047619,16.0,0.25,0
103,4.398058252427185,36.19607843137255,400.0,0.0,1362,11,0.0002008823803608,1.034097925614819e-09,0.0441176470588235,18.0,0.09,0
76,4.4868421052631575,50.626666666666665,420.0,0.0,1393,11,0.0002310793224791,1.0187509708275785e-10,0.0421052631578947,21.0,0.09,0
58,4.172413793103448,34.87719298245614,251.0,0.0,1404,11,0.0001804774022902,8.69435026846402e-07,0.0329670329670329,16.0,0.12,0
79,4.746835443037975,37.26923076923077,225.0,1.0,1439,11,0.0002702754524004,8.722168638861541e-07,0.0276679841897233,24.0,0.14,0
95,4.557894736842106,41.46808510638297,229.0,0.0,1454,11,0.0001534338782632,4.728688553129325e-09,0.0,13.0,0.09,0
85,4.482352941176471,46.29761904761904,329.0,3.0,1458,11,0.0001102973346613,1.1259127513312084e-10,0.0,9.0,0.12,0
85,4.529411764705882,30.47619047619047,235.0,1.0,1442,11,0.000278615922063,7.669973815208463e-09,0.0237154150197628,26.0,0.12,0
62,4.580645161290323,41.86885245901639,426.0,2.0,1476,11,0.0001879776534793,1.0283019005678852e-09,0.0166666666666666,16.0,0.18,0
110,4.4,33.39449541284404,210.0,0.0,1475,11,0.0001885761874087,2.0906821522997614e-09,0.0769230769230769,18.0,0.08,0
54,4.944444444444445,64.77358490566039,423.0,0.0,1483,11,0.0002181937894316,8.808638727372676e-11,0.0409356725146198,20.0,0.23,0
117,4.547008547008547,44.47413793103448,340.0,0.0,1487,11,0.0002655679541507,5.6671593456925305e-09,0.0333333333333333,24.0,0.08,0
133,4.7368421052631575,29.18939393939393,396.0,0.0,1501,11,0.000172952053772,2.1807493608964537e-07,0.0256410256410256,15.0,0.09,0
110,4.663636363636364,31.633027522935777,295.0,0.0,1519,11,0.0002617387621191,1.4513022400820958e-10,0.0259740259740259,24.0,0.08,0
87,4.0,31.60465116279069,309.0,0.0,1525,11,0.0001700287096265,1.9057314651263076e-09,0.0219780219780219,15.0,0.06,0
107,4.289719626168225,39.00943396226415,292.0,0.0,1529,11,0.0001740645763172,5.903139629534174e-11,0.0439560439560439,15.0,0.08,0
186,4.220430107526882,24.04324324324324,233.0,0.0,1539,11,0.0001745345458977,3.8577118379539214e-09,0.0512820512820512,16.0,0.08,0
102,4.186274509803922,40.693069306930695,405.0,0.0,1549,11,0.000215050970091,3.714681896494346e-09,0.0196078431372549,18.0,0.09,0
61,4.639344262295082,22.316666666666663,228.0,0.0,1585,11,0.0001605474294796,1.021534088229732e-09,0.0256410256410256,14.0,0.13,0
58,4.241379310344827,85.26315789473684,418.0,0.0,1587,11,9.458965520239182e-05,9.89058680929864e-10,0.0666666666666666,7.0,0.12,0
153,4.490196078431373,22.782894736842103,281.0,0.0,1588,11,0.0001529278371512,2.0671628778567204e-10,0.0,12.0,0.09,0
132,4.257575757575758,20.229007633587777,336.0,0.0,1608,11,0.0002139919743429,9.969115991796684e-10,0.038095238095238,17.0,0.06,0
154,4.571428571428571,25.01307189542484,428.0,0.0,1617,11,0.0001751833361977,2.1365838711497774e-10,0.019047619047619,16.0,0.09,0
98,4.510204081632653,28.61855670103093,234.0,0.0,1621,11,0.0003091604307096,5.705607602251134e-09,0.0584615384615384,29.0,0.12,0
231,4.415584415584416,17.8,441.0,0.0,1637,11,0.0002196608843847,1.4383245039032282e-10,0.023391812865497,19.0,0.09,0
111,4.5225225225225225,30.85454545454545,443.0,0.0,1653,11,0.0002608098940057,5.6582288336518285e-09,0.0263157894736842,23.0,0.11,0
88,4.863636363636363,54.310344827586206,425.0,0.0,1687,11,0.000171304679999,1.9736700004478375e-09,0.0512820512820512,15.0,0.12,0
52,4.211538461538462,53.549019607843135,408.0,3.0,1689,11,0.0001846844555529,4.9016355355931105e-09,0.0769230769230769,16.0,0.19,0
83,4.662650602409639,42.96341463414634,254.0,0.0,1711,11,0.0001354880310316,1.0741369280614271e-09,0.0545454545454545,11.0,0.09,0
109,4.311926605504588,43.5925925925926,345.0,0.0,1697,11,0.0002623852232538,3.817255187401504e-09,0.0684210526315789,22.0,0.08,0
77,4.714285714285714,35.69736842105263,250.0,0.0,1705,11,0.0002327793146281,3.984432868457673e-09,0.0514705882352941,21.0,0.08,0
79,4.7215189873417724,60.42307692307692,446.0,0.0,1725,11,0.0002253877202172,5.5327454183692815e-09,0.0666666666666666,18.0,0.08,0
137,4.321167883211679,34.35294117647059,354.0,0.0,1740,11,0.0002795540650765,2.2063707596713025e-07,0.0217391304347826,25.0,0.08,0
63,4.365079365079365,48.75806451612903,291.0,0.0,1747,11,0.000129491075519,3.673752329163428e-09,0.0222222222222222,10.0,0.11,0
53,4.622641509433962,50.30769230769231,231.0,0.0,1776,11,0.0001537301882956,1.0337127744054882e-10,0.0151515151515151,13.0,0.18,0
81,4.493827160493828,52.5625,342.0,0.0,1782,11,0.0001167756004693,8.300668462302954e-09,0.0555555555555555,10.0,0.1,0
120,4.15,33.73109243697479,329.0,0.0,1824,11,0.000180395051423,1.3109827103977967e-10,0.0256410256410256,15.0,0.07,0
76,4.618421052631579,37.34666666666666,280.0,0.0,1835,11,0.0001355806636913,5.3135532228789727e-11,0.0222222222222222,10.0,0.11,0
106,4.377358490566038,36.17142857142856,293.0,0.0,1839,11,0.000160868639237,4.572805571349082e-09,0.0128205128205128,13.0,0.09,0
52,4.769230769230769,40.921568627450974,267.0,0.0,1852,11,7.486230122724981e-05,9.613421403093334e-12,0.1,5.0,0.1,0
226,4.265486725663717,21.24888888888889,239.0,0.0,1857,11,0.0001974603758538,1.8687797247844435e-09,0.0166666666666666,17.0,0.08,0
144,4.333333333333333,30.87412587412587,341.0,0.0,1859,11,0.0002724576932853,4.3845547716909867e-07,0.0476190476190476,24.0,0.06,0
78,4.371794871794871,53.532467532467535,412.0,0.0,1862,11,0.0002512896747558,1.0915617703805262e-09,0.0523809523809523,23.0,0.08,0
101,4.267326732673268,34.83,354.0,0.0,1864,11,0.0001687122385045,1.9139389589607543e-09,0.0329670329670329,14.0,0.07,0
87,4.64367816091954,38.197674418604656,421.0,0.0,1870,11,0.0002090341283547,1.1610830808912705e-10,0.0588235294117647,19.0,0.08,0
71,4.436619718309859,30.357142857142858,354.0,0.0,1873,11,0.0001159187016828,9.36507762705796e-10,0.1111111111111111,9.0,0.1,0
182,4.357142857142857,23.63535911602209,340.0,0.0,1875,11,8.525190384036216e-05,1.3972613355293176e-11,0.0,6.0,0.07,0
72,4.375,39.183098591549296,268.0,0.0,1878,11,6.622554479135478e-05,3.689363690588409e-09,0.0,4.0,0.1,0
123,4.349593495934959,21.081967213114744,264.0,0.0,1886,11,0.0001567671246435,8.859821211706521e-11,0.0303030303030303,12.0,0.06,0
90,4.4,43.91011235955055,374.0,0.0,1888,11,0.0003812857634595,1.8402481073186793e-08,0.0571428571428571,42.0,0.13,0
89,4.044943820224719,47.1590909090909,290.0,1.0,1887,11,0.0002879165134162,1.3039859491725947e-09,0.1515151515151515,31.0,0.07,0
127,4.149606299212598,34.41269841269841,324.0,1.0,1902,11,0.0002198108295592,8.302235652401579e-09,0.0196078431372549,20.0,0.08,0
51,4.03921568627451,65.34,290.0,1.0,1906,11,0.0001073223572964,1.0990157534203076e-10,0.0476190476190476,9.0,0.11,0
72,4.763888888888889,49.39436619718309,437.0,0.0,1909,11,9.66575625822104e-05,1.0853901548518855e-09,0.1904761904761904,8.0,0.1,0
77,4.805194805194805,29.447368421052627,256.0,0.0,1910,11,7.450994484096892e-05,1.7137874186028757e-11,0.0,5.0,0.12,0
57,4.842105263157895,52.71428571428572,247.0,0.0,1911,11,9.57260742936799e-05,7.764949436286435e-11,0.0,7.0,0.12,0
99,4.666666666666667,28.20408163265305,273.0,0.0,1917,11,0.0002847897308965,1.00619909609676e-09,0.0233333333333333,26.0,0.09,0
96,4.270833333333333,33.210526315789465,336.0,0.0,1918,11,0.0001035807311117,9.765604978679316e-10,0.1333333333333333,7.0,0.11,0
146,4.753424657534247,19.63448275862068,317.0,0.0,1928,11,0.0001986667532039,1.9959676130277375e-09,0.025,17.0,0.13,0
146,4.472602739726027,25.420689655172406,374.0,0.0,1946,11,0.0001847597653308,3.5750690085414906e-11,0.0083333333333333,16.0,0.07,0
97,4.762886597938144,44.28125,293.0,0.0,1966,11,0.0002919720588616,4.095257910498323e-10,0.0615384615384615,28.0,0.09,0
220,4.163636363636364,17.420091324200914,359.0,0.0,1972,11,0.0001787710591423,2.2949734543880271e-10,0.0,15.0,0.08,0
81,4.617283950617284,42.45,340.0,0.0,1971,11,5.535123471883045e-05,3.6270006587751205e-09,0.0,3.0,0.11,0
86,4.255813953488372,46.63529411764706,251.0,0.0,1976,11,0.0001030791894718,4.860138879787843e-11,0.0714285714285714,8.0,0.09,0
67,4.134328358208955,31.3030303030303,230.0,0.0,1978,11,0.0002646783310306,2.922505268245977e-09,0.0428571428571428,25.0,0.13,0
105,4.066666666666666,38.91346153846154,271.0,0.0,1998,11,0.0001540509887693,7.402370015884584e-09,0.1025641025641025,14.0,0.06,0
72,4.083333333333333,41.85915492957746,351.0,1.0,2006,11,0.0001482671224868,1.8744735587553713e-09,0.0,13.0,0.1,0
62,4.241935483870968,66.70491803278689,411.0,0.0,2012,11,0.0001125571363651,2.397500689645811e-10,0.0476190476190476,9.0,0.13,0
71,4.323943661971831,38.54285714285714,311.0,0.0,2011,11,0.0001346396436667,3.723972255631024e-09,0.0727272727272727,12.0,0.11,0
95,4.2,40.52127659574467,283.0,0.0,2016,11,0.000123027094272,9.830281877163519e-10,0.0357142857142857,10.0,0.09,0
89,4.101123595505618,49.69318181818182,401.0,0.0,2025,11,0.0001470458833112,3.076936438837928e-11,0.0444444444444444,12.0,0.07,0
66,4.53030303030303,56.61538461538462,363.0,0.0,2027,11,0.0001138991566657,4.556871110893831e-09,0.0277777777777777,9.0,0.15,0
61,4.295081967213115,59.06666666666667,329.0,0.0,2044,11,6.602456100842372e-05,1.657702267928036e-11,0.0,4.0,0.11,0
53,4.886792452830188,60.40384615384616,362.0,0.0,2046,11,0.0001112521610996,3.7817405571834125e-11,0.0357142857142857,8.0,0.15,0
66,4.484848484848484,58.95384615384616,426.0,1.0,2048,11,8.373048439640687e-05,2.1685916230094647e-07,0.0,6.0,0.14,0
106,4.547169811320755,28.99047619047619,300.0,0.0,2055,11,0.0002157273909434,2.234102024006957e-07,0.0588235294117647,19.0,0.08,0
178,4.191011235955056,21.02259887005649,309.0,0.0,2058,11,0.0002463654198065,1.1787139868776804e-09,0.0346320346320346,23.0,0.07,0
92,4.043478260869565,49.78021978021978,256.0,0.0,2063,11,0.0001175678270774,8.997537540552691e-12,0.0,8.0,0.07,0
71,4.014084507042254,52.11428571428571,339.0,0.0,2066,11,3.300772518549294e-05,4.236710654840977e-12,0.0,1.0,0.1,0
137,4.627737226277373,28.18382352941176,312.0,0.0,2068,11,0.000218274940594,2.2417263644532602e-07,0.0760233918128654,19.0,0.07,0
75,4.08,56.48648648648648,383.0,0.0,2072,11,7.560983589766975e-05,4.3989358403361474e-11,0.0,5.0,0.07,0
80,4.525,45.22784810126582,454.0,0.0,2092,11,0.0002292374731034,1.6357061982522592e-10,0.0476190476190476,21.0,0.11,0
65,4.723076923076923,32.515625,341.0,1.0,2097,11,0.0001978892257921,9.85084773660409e-10,0.0514705882352941,17.0,0.19,0
59,4.5423728813559325,42.706896551724135,428.0,0.0,2113,11,7.429378800148248e-05,4.8088589814584815e-11,0.0,5.0,0.15,0
76,4.381578947368421,38.46666666666667,437.0,0.0,2114,11,0.00016138259155,1.1200002501064233e-08,0.0109890109890109,14.0,0.11,0
112,4.625,30.459459459459456,386.0,0.0,2117,11,0.000243990056144,2.102730287065786e-09,0.0523809523809523,23.0,0.07,0
55,4.727272727272728,62.7037037037037,393.0,2.0,2124,11,0.0002143309714564,2.0979380924235508e-10,0.0718954248366013,19.0,0.21,0
167,4.1437125748503,23.28313253012048,276.0,0.0,2159,11,0.0001550625634904,3.994138748973714e-11,0.0,13.0,0.09,0
161,4.521739130434782,23.4875,223.0,0.0,2160,11,0.0001992016408678,3.851697034336712e-09,0.0333333333333333,17.0,0.07,0
117,4.239316239316239,20.73275862068965,314.0,0.0,2199,11,0.0001944417320445,3.707488222126062e-09,0.0166666666666666,16.0,0.07,0
122,4.663934426229508,12.553719008264457,267.0,0.0,2206,11,0.000178998067676,3.7564921566748955e-09,0.0,15.0,0.07,0
66,4.348484848484849,32.35384615384615,243.0,0.0,2210,11,0.0001928582013933,5.623182251592603e-09,0.0571428571428571,17.0,0.16,0
66,4.484848484848484,58.5076923076923,431.0,0.0,2211,11,8.257975158764041e-05,2.264348251067456e-11,0.1,6.0,0.13,0
67,4.1940298507462686,50.63636363636363,430.0,0.0,2249,11,0.0001892063507955,1.1201661838398123e-09,0.0512820512820512,17.0,0.15,0
203,4.231527093596059,15.693069306930694,346.0,0.0,2255,11,0.0002036495155877,1.0267645852827325e-10,0.0147058823529411,19.0,0.08,0
66,4.4393939393939394,40.738461538461536,322.0,0.0,2256,11,0.0001214179527864,3.7174505609638683e-09,0.0666666666666666,10.0,0.15,0
124,4.282258064516129,28.09756097560976,409.0,0.0,2257,11,0.0001824694738303,9.825923851893067e-10,0.019047619047619,16.0,0.08,0
137,4.445255474452555,32.33088235294117,321.0,0.0,2269,11,0.0001701837716915,1.1110241351570306e-08,0.0151515151515151,15.0,0.07,0
84,4.369047619047619,42.87951807228915,215.0,0.0,2279,11,0.0001073699814937,3.645881998172357e-11,0.0714285714285714,8.0,0.08,0
54,4.296296296296297,40.641509433962256,447.0,1.0,2278,11,0.0001466702854207,2.1221973297614138e-10,0.0181818181818181,13.0,0.17,0
87,4.574712643678161,32.65116279069768,418.0,0.0,2291,11,0.0001298783657832,1.1187305067889268e-10,0.1111111111111111,11.0,0.12,0
182,4.714285714285714,19.57458563535911,441.0,0.0,2302,11,0.0003594851566881,1.0794546424908479e-10,0.021505376344086,34.0,0.08,0
96,4.458333333333333,32.52631578947368,379.0,0.0,2303,11,0.0001892709642373,9.30107701939802e-11,0.0219780219780219,16.0,0.1,0
79,4.506329113924051,34.47435897435897,410.0,0.0,2315,11,0.0001884323681165,1.0234494076516651e-09,0.0441176470588235,17.0,0.1,0
116,4.603448275862069,32.4,366.0,0.0,2320,11,0.0001745799370106,2.151655898484372e-10,0.0952380952380952,16.0,0.07,0
72,3.9444444444444446,43.33802816901409,271.0,0.0,2330,11,0.0001663669811672,1.9189724941153288e-09,0.0666666666666666,15.0,0.07,0
75,4.44,64.87837837837839,420.0,1.0,2333,11,0.0001376049274025,2.1682784449711557e-07,0.0727272727272727,12.0,0.1,0
55,4.181818181818182,59.94444444444444,383.0,0.0,2338,11,6.18213245609462e-05,3.685985645220282e-09,0.1666666666666666,4.0,0.06,0
61,4.213114754098361,63.46666666666667,311.0,1.0,2342,11,5.374336145537865e-05,9.351140432052995e-10,0.3333333333333333,3.0,0.08,0
96,4.15625,34.84210526315789,272.0,0.0,2367,11,0.0001383558122256,1.6568725644138708e-10,0.0277777777777777,11.0,0.08,0
91,4.43956043956044,42.6,447.0,0.0,2383,11,0.0001275762174591,1.6461351994457627e-11,0.0476190476190476,11.0,0.1,0
116,4.301724137931035,28.782608695652176,308.0,0.0,2387,11,0.0002735558113538,4.6845240262915676e-09,0.0631578947368421,25.0,0.08,0
51,4.078431372549019,43.02,256.0,1.0,2391,11,0.0001421303805017,5.5850116268909466e-11,0.1666666666666666,12.0,0.16,0
58,4.431034482758621,45.94736842105263,284.0,1.0,2394,11,0.0001704898409614,8.242424244123652e-09,0.1318681318681318,15.0,0.13,0
83,4.397590361445783,46.512195121951216,338.0,0.0,2402,11,9.55957714914993e-05,7.660514210621978e-11,0.0476190476190476,7.0,0.09,0
74,4.743243243243243,31.205479452054792,355.0,0.0,2395,11,0.0002078691202686,1.1341847765145068e-10,0.0384615384615384,20.0,0.12,0
52,4.480769230769231,72.90196078431373,385.0,0.0,2403,11,0.0001771907314073,7.590474231440948e-09,0.0952380952380952,16.0,0.19,0
63,4.888888888888889,48.0,403.0,0.0,2407,11,0.0002309889019623,3.057120647628138e-10,0.0454545454545454,22.0,0.22,0
51,4.176470588235294,70.1,330.0,0.0,2421,11,0.0001373493902839,1.8783069970055472e-09,0.0545454545454545,11.0,0.16,0
80,4.2125,52.392405063291136,422.0,1.0,2422,11,0.0001791173940913,9.078458867432762e-11,0.0109890109890109,15.0,0.11,0
66,4.0606060606060606,67.46153846153847,347.0,0.0,2433,11,0.000285941110738,1.276484190596093e-10,0.0822510822510822,26.0,0.16,0
111,4.621621621621622,42.3,361.0,0.0,2441,11,0.0001469307809532,3.734567046975859e-09,0.0,12.0,0.09,0
61,4.524590163934426,50.11666666666667,316.0,1.0,2443,11,5.3029870425444846e-05,3.6525904264844797e-09,0.0,3.0,0.1,0
81,4.395061728395062,49.4625,310.0,0.0,2458,11,0.0001534011005885,1.7922753913954208e-10,0.0444444444444444,13.0,0.07,0
61,4.426229508196721,69.88333333333334,387.0,1.0,2455,11,0.0001075944406002,3.683744803353211e-09,0.0,8.0,0.13,0
167,4.137724550898204,26.71084337349397,335.0,0.0,2473,11,0.0002077871528861,3.7605628408434714e-09,0.0661764705882353,19.0,0.07,0
89,4.348314606741573,42.14772727272727,205.0,0.0,2472,11,0.0001134024166805,3.843639855577313e-09,0.0,9.0,0.1,0
75,4.2,59.94594594594595,401.0,1.0,2487,11,0.0001806027959045,9.252439025327908e-11,0.038095238095238,16.0,0.1,0
90,4.022222222222222,43.68539325842697,319.0,0.0,2486,11,0.0002358024971215,8.782440919984284e-07,0.0368421052631578,23.0,0.05,0
