n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
88,4.556818181818182,22.5287356321839,146.0,0.0,3734,18,7.8135773475794e-05,1.1468407348163108e-06,0.0285714285714285,16.0,0.03,0
84,4.833333333333333,27.361445783132524,121.0,0.0,3755,18,9.86097829114496e-05,1.2284731531799031e-06,0.0259740259740259,22.0,0.13,0
81,4.777777777777778,21.9625,180.0,0.0,3971,18,0.0001580068604612,1.829253845367566e-06,0.0435435435435435,37.0,0.07,0
145,4.696551724137931,27.916666666666668,189.0,0.0,4068,18,5.4472370544917235e-05,5.890162166018233e-07,0.0,10.0,0.13,0
65,4.753846153846154,35.15625,156.0,0.0,4156,18,8.421013160252007e-05,5.732836634005894e-06,0.1025641025641025,19.0,0.21,0
74,4.77027027027027,28.01369863013698,189.0,0.0,4183,18,7.78637694696178e-05,5.682578431602444e-07,0.019047619047619,16.0,0.09,0
62,4.806451612903226,32.049180327868854,134.0,0.0,4222,18,7.14045151965804e-05,4.311993936836363e-08,0.0761904761904761,15.0,0.18,0
100,4.37,25.68686868686868,169.0,0.0,4365,18,0.0001306768025229,1.0326519582569981e-07,0.0317460317460317,29.0,0.1,0
190,4.536842105263158,14.51851851851852,199.0,0.0,4383,18,0.0001485952814273,7.168299583354298e-08,0.0113636363636363,33.0,0.09,0
76,4.473684210526316,25.666666666666668,183.0,0.0,4425,18,0.0001775093187447,8.247735845472006e-08,0.0523076923076923,41.0,0.1,0
119,4.630252100840337,15.8728813559322,128.0,0.0,4433,18,0.0001281281951423,3.809609786547902e-08,0.065359477124183,29.0,0.09,0
57,4.771929824561403,35.035714285714285,182.0,0.0,4476,18,6.0718231169944675e-05,2.404558824185624e-08,0.0303030303030303,12.0,0.13,0
55,4.4,21.166666666666668,95.0,1.0,4534,18,4.256130867469391e-05,4.655000457232425e-08,0.0476190476190476,7.0,0.08,0
143,4.531468531468532,18.43661971830985,215.0,0.0,4576,18,9.273550520630764e-05,4.7758738797223215e-08,0.023391812865497,20.0,0.08,0
85,4.552941176470588,32.88095238095237,182.0,1.0,4667,18,5.837913261317752e-05,2.9427707186867323e-08,0.0363636363636363,11.0,0.11,0
181,4.69060773480663,12.833333333333334,94.0,0.0,4731,18,0.0001431974504605,0.0001071972159102,0.0502645502645502,34.0,0.07,0
79,4.417721518987341,33.128205128205124,132.0,0.0,4736,18,8.411412797673147e-05,5.5411430553662845e-08,0.0666666666666666,17.0,0.08,0
61,4.639344262295082,30.95,118.0,3.0,4810,18,7.541610514976086e-05,6.708212039660657e-08,0.0329670329670329,15.0,0.18,0
63,4.428571428571429,27.66129032258064,106.0,1.0,4824,18,5.8813664812275706e-05,4.6651936994865024e-08,0.0181818181818181,11.0,0.24,0
156,4.705128205128205,23.858064516129023,150.0,0.0,4830,18,0.0001797491289184,9.775464409260744e-05,0.0188261351052048,43.0,0.06,0
63,4.873015873015873,32.40322580645161,142.0,0.0,4840,18,0.0001563772734935,1.4778403561424732e-06,0.1067193675889328,40.0,0.27,0
92,4.380434782608695,24.868131868131865,192.0,0.0,4853,18,7.253499285114466e-05,5.814507938993562e-07,0.038095238095238,15.0,0.07,0
106,4.528301886792453,18.87619047619048,134.0,0.0,4877,18,9.2098003134697e-05,6.032154668043963e-07,0.0292397660818713,19.0,0.09,0
147,4.755102040816326,13.541095890410949,188.0,0.0,4894,18,0.0001243443152828,6.374280812518396e-07,0.0326086956521739,27.0,0.1,0
71,4.436619718309859,21.971428571428564,111.0,0.0,4892,18,6.549996189494945e-05,5.894673049985052e-07,0.0512820512820512,13.0,0.08,0
53,4.490566037735849,24.480769230769223,146.0,0.0,4909,18,5.521951541926766e-05,2.8568793947079912e-08,0.0222222222222222,10.0,0.13,0
131,4.580152671755725,13.207692307692303,92.0,0.0,4923,18,0.0001158733015417,8.2402166627497e-08,0.0492307692307692,26.0,0.11,0
79,4.405063291139241,22.141025641025635,157.0,0.0,5034,18,5.7892391024159165e-05,1.5747633931966935e-08,0.0727272727272727,11.0,0.1,0
115,4.71304347826087,13.807017543859642,132.0,0.0,5036,18,8.865031212381166e-05,1.305845322247372e-08,0.0476190476190476,19.0,0.09,0
73,4.808219178082192,44.40277777777778,137.0,0.0,5068,18,0.0001362151470139,1.1693129634058069e-07,0.043010752688172,31.0,0.12,0
174,4.597701149425287,22.439306358381497,113.0,0.0,5246,18,9.775784796998464e-05,1.1871844507356229e-06,0.0157894736842105,21.0,0.06,0
62,4.661290322580645,27.983606557377048,170.0,0.0,5280,18,0.0001073906661954,1.00384173634494e-06,0.075098814229249,24.0,0.16,0
112,4.794642857142857,19.65765765765765,148.0,0.0,5336,18,0.0002309382117529,4.803638923272207e-06,0.0550724637681159,60.0,0.1,0
159,4.59748427672956,13.841772151898727,97.0,0.0,5353,18,0.0001378862924332,1.8193006196663936e-06,0.0185185185185185,32.0,0.1,0
220,4.55,13.739726027397255,155.0,0.0,5362,18,0.0001449569777508,6.392728759367961e-07,0.0227272727272727,33.0,0.09,0
59,4.508474576271187,13.982758620689651,108.0,0.0,5359,18,5.657404871534247e-05,5.1544741117606246e-08,0.0,10.0,0.22,0
164,4.859756097560975,16.546012269938647,171.0,0.0,5433,18,0.0001934579506669,4.170754055572088e-06,0.1834677419354838,56.0,0.16,0
84,4.845238095238095,22.48192771084337,141.0,0.0,5448,18,0.0001077466522364,4.471727476015314e-07,0.0711462450592885,24.0,0.1,0
53,4.622641509433962,10.173076923076922,124.0,0.0,5451,18,3.954764864781405e-05,1.3266164566706262e-08,0.2666666666666666,6.0,0.23,0
85,4.811764705882353,27.84523809523809,207.0,0.0,5500,18,0.0002247214477498,8.773617682894959e-07,0.0564784053156146,59.0,0.12,0
62,4.532258064516129,29.21311475409836,123.0,0.0,5508,18,7.603492354793404e-05,3.9812154215655954e-08,0.0857142857142857,16.0,0.17,0
56,4.785714285714286,38.25454545454545,189.0,0.0,5510,18,7.011617372142359e-05,6.660613462119353e-08,0.1238095238095238,15.0,0.17,0
100,4.61,22.797979797979792,199.0,0.0,5539,18,0.0001340195399076,6.333231703631513e-07,0.0298850574712643,31.0,0.1,0
131,4.458015267175573,23.0,187.0,0.0,5686,18,9.079294639347916e-05,4.102740387091504e-08,0.0526315789473684,19.0,0.06,0
71,4.47887323943662,43.25714285714286,159.0,0.0,5694,18,7.658842327634435e-05,2.308251376335679e-06,0.0666666666666666,16.0,0.04,0
252,4.492063492063492,15.067729083665336,196.0,0.0,5741,18,0.0001030398324893,5.918661238336997e-07,0.0116959064327485,21.0,0.08,0
92,4.782608695652174,20.549450549450544,124.0,0.0,5773,18,0.0002785565159687,1.2371235573561694e-07,0.1403508771929824,108.0,0.12,0
105,4.352380952380952,19.480769230769223,133.0,0.0,5812,18,7.9779820540288e-05,2.8598046647131584e-08,0.025,16.0,0.1,0
64,4.421875,26.06349206349206,146.0,0.0,5813,18,4.881485828773666e-05,5.692083059470988e-07,0.0666666666666666,8.0,0.08,0
84,4.4523809523809526,32.54216867469879,188.0,0.0,5873,18,8.66192318026833e-05,3.9821111620540356e-08,0.023391812865497,19.0,0.09,0
86,4.651162790697675,20.18823529411764,143.0,0.0,6013,18,0.0001087866952718,1.1718887154847044e-06,0.0474308300395256,24.0,0.07,0
55,4.381818181818182,36.68518518518518,182.0,1.0,6095,18,5.751954528133335e-05,2.9590216467241666e-08,0.0363636363636363,11.0,0.14,0
76,4.526315789473684,26.386666666666667,140.0,1.0,6211,18,9.514774117540244e-05,5.7018871866887483e-08,0.0263157894736842,20.0,0.1,0
83,4.855421686746988,27.57317073170731,190.0,0.0,6215,18,8.607151062016477e-05,6.236881513789305e-07,0.0441176470588235,18.0,0.09,0
97,4.587628865979381,21.197916666666668,93.0,0.0,6225,18,6.475947963341584e-05,7.660713769948486e-08,0.0151515151515151,13.0,0.14,0
62,4.564516129032258,12.475409836065568,78.0,0.0,6233,18,8.440373238891197e-05,9.705033606111038e-05,0.0457516339869281,18.0,0.1,0
67,4.462686567164179,38.03030303030303,179.0,0.0,6247,18,7.265435061419519e-05,4.519640955776498e-07,0.0095238095238095,15.0,0.18,0
60,4.5,25.593220338983045,169.0,0.0,6264,18,7.199283048104548e-05,5.0609241569726775e-08,0.0857142857142857,15.0,0.16,0
143,4.734265734265734,16.577464788732385,118.0,0.0,6273,18,0.0001094623954676,6.353555025354353e-07,0.0210526315789473,25.0,0.12,0
111,4.927927927927928,20.681818181818183,156.0,0.0,6272,18,0.0001528249796259,6.922574227566068e-07,0.0571428571428571,37.0,0.18,0
128,4.5390625,26.732283464566923,190.0,0.0,6309,18,0.0001040809076025,1.202598276934969e-06,0.1185770750988142,24.0,0.05,0
82,4.682926829268292,39.22222222222222,192.0,0.0,6297,18,8.331276919104668e-05,2.7191359705177772e-08,0.088235294117647,18.0,0.07,0
121,4.396694214876033,19.891666666666666,192.0,0.0,6341,18,9.978698809987956e-05,6.034289866928323e-08,0.0,21.0,0.06,0
122,4.549180327868853,18.87603305785124,214.0,0.0,6363,18,8.757003455741502e-05,5.0095122777456416e-08,0.0526315789473684,19.0,0.06,0
143,4.419580419580419,13.450704225352109,168.0,0.0,6384,18,8.338460308586181e-05,5.5218633955761754e-08,0.0294117647058823,17.0,0.07,0
82,4.7317073170731705,30.69135802469136,182.0,0.0,6431,18,0.0001085538787476,1.18656230321973e-06,0.0216450216450216,24.0,0.06,0
95,4.842105263157895,24.010638297872337,224.0,0.0,6436,18,0.0002094422196763,5.598637962168659e-06,0.0842105263157894,64.0,0.11,0
93,4.903225806451613,22.23913043478261,204.0,0.0,6437,18,0.000306974673085,8.52814552600841e-06,0.1034482758620689,94.0,0.14,0
52,4.6923076923076925,43.90196078431373,166.0,1.0,6438,18,0.0001223008401669,1.3052681962478012e-06,0.1292307692307692,30.0,0.23,0
55,4.345454545454546,14.444444444444445,74.0,0.0,6469,18,7.234384426272861e-05,4.0730539062182235e-08,0.0769230769230769,15.0,0.15,0
72,4.722222222222222,23.971830985915485,163.0,0.0,6501,18,7.020937403722553e-05,5.899581228237283e-07,0.0128205128205128,14.0,0.11,0
110,4.790909090909091,24.94495412844036,172.0,0.0,6516,18,8.366340712589166e-05,1.292123544214325e-07,0.087719298245614,19.0,0.08,0
62,4.82258064516129,44.44262295081966,175.0,0.0,6564,18,7.213787388384603e-05,5.17863437447768e-08,0.0219780219780219,14.0,0.14,0
188,4.446808510638298,18.94652406417112,156.0,0.0,6656,18,0.0001140946557088,1.1614125197586228e-06,0.0294117647058823,25.0,0.03,0
56,4.928571428571429,24.45454545454545,192.0,0.0,6682,18,5.0126229642408666e-05,1.4950091347530648e-08,0.0666666666666666,9.0,0.15,0
176,4.5227272727272725,10.651428571428564,100.0,0.0,6727,18,0.0004402777530006,1.0,0.1372549019607843,209.0,0.47,1
68,4.867647058823529,23.074626865671632,178.0,0.0,6775,18,0.0002122545124267,4.566558916376442e-07,0.1515151515151515,58.0,0.22,0
200,4.47,15.708542713567835,205.0,0.0,6818,18,0.0001166567638836,1.161066579614004e-06,0.0384615384615384,26.0,0.04,0
328,4.490853658536586,7.951070336391435,163.0,0.0,6838,18,0.0001846936819936,1.7763419364181964e-06,0.0316205533596837,45.0,0.04,0
66,4.818181818181818,23.04615384615384,155.0,0.0,6848,18,7.981466647865699e-05,2.3357226170233983e-08,0.1111111111111111,17.0,0.16,0
134,4.723880597014926,12.84962406015037,185.0,0.0,7024,18,0.0001327186548585,1.2067272393881269e-06,0.05,29.0,0.07,0
86,4.953488372093023,27.92941176470588,213.0,0.0,7061,18,0.0002736995429081,1.166200030524979e-07,0.1636363636363636,96.0,0.2,0
248,4.838709677419355,11.39271255060728,234.0,0.0,7060,18,0.0003542096078197,1.423662712628615e-07,0.0519480519480519,119.0,0.13,0
240,4.558333333333334,9.53556485355648,120.0,0.0,7084,18,0.0002863774336198,1.3770316818073757e-06,0.0333333333333333,72.0,0.04,0
76,4.578947368421052,18.706666666666667,112.0,0.0,7097,18,8.771863086524759e-05,2.78355759916277e-08,0.0,17.0,0.1,0
86,4.77906976744186,20.51764705882353,162.0,0.0,7161,18,0.0001284530639178,9.578342036818865e-08,0.0476190476190476,30.0,0.07,0
66,4.712121212121212,30.0,194.0,0.0,7163,18,3.809183235994376e-05,2.1382602945869224e-08,0.0,6.0,0.11,0
120,4.783333333333333,12.14285714285714,205.0,0.0,7209,18,0.0001575205789939,1.0406511865490118e-07,0.1515151515151515,42.0,0.09,0
92,4.434782608695652,20.714285714285705,175.0,0.0,7217,18,0.0003061636646102,2.439085099671239e-06,0.0684210526315789,91.0,0.1,0
116,4.508620689655173,17.017391304347825,127.0,0.0,7219,18,0.0003825734071123,2.051255127600761e-06,0.0689655172413793,113.0,0.15,0
86,4.674418604651163,26.8,209.0,0.0,7300,18,5.3587379875130694e-05,4.783737430979404e-08,0.0,10.0,0.11,0
132,4.537878787878788,18.2824427480916,204.0,0.0,7322,18,0.0001011502448729,1.224258898205169e-06,0.0181818181818181,23.0,0.06,0
56,4.696428571428571,31.490909090909085,147.0,0.0,7349,18,4.2748085800685816e-05,6.237791856079826e-08,0.0,7.0,0.14,0
64,4.4375,16.857142857142847,192.0,0.0,7353,18,5.798924861716872e-05,5.952523538913303e-07,0.0952380952380952,11.0,0.15,0
274,4.489051094890511,9.208791208791204,204.0,0.0,7422,18,0.0003002686329133,0.00019620905194,0.0141025641025641,76.0,0.03,0
100,4.76,24.898989898989896,192.0,0.0,7442,18,6.193836505037058e-05,4.6884671923285795e-08,0.0,11.0,0.12,0
207,4.555555555555555,11.23300970873786,214.0,0.0,7474,18,0.0002351038398627,1.801364206830095e-07,0.0394088669950738,59.0,0.05,0
184,4.527173913043479,15.628415300546449,184.0,0.0,7516,18,0.0001488619303811,2.348000455572492e-06,0.0350877192982456,35.0,0.04,0
78,4.67948717948718,16.610389610389607,223.0,0.0,7524,18,0.0001450427205096,3.978509429626126e-06,0.0326797385620915,33.0,0.02,0
104,4.403846153846154,18.029126213592235,206.0,0.0,7534,18,0.0001081375649167,1.138710552486694e-07,0.1208791208791208,25.0,0.07,0
258,4.468992248062016,9.171206225680926,206.0,0.0,7579,18,0.0003338629032145,3.009332818732235e-06,0.0127758420441347,84.0,0.03,0
164,4.658536585365853,13.134969325153367,217.0,0.0,7593,18,0.0003005960828962,1.3472853624197235e-06,0.0378048780487804,76.0,0.07,0
112,4.419642857142857,18.68468468468468,202.0,0.0,7602,18,9.814250749610444e-05,5.2660158459861156e-08,0.0641025641025641,22.0,0.06,0
70,4.6,22.56521739130434,126.0,0.0,7690,18,0.0001211413576453,1.2627122954294423e-06,0.0666666666666666,28.0,0.11,0
180,4.5,11.19553072625698,153.0,0.0,7698,18,0.0001297432173123,2.6593391545867775e-06,0.1318681318681318,30.0,0.04,0
160,4.5375,7.679245283018866,113.0,0.0,7707,18,0.0001511971622036,9.72135651393005e-08,0.0261437908496732,36.0,0.09,0
142,4.401408450704225,13.737588652482268,216.0,0.0,7795,18,0.0002121301841577,3.4137666784391314e-06,0.0317460317460317,52.0,0.04,0
86,4.813953488372093,28.25882352941176,203.0,0.0,7807,18,0.0001593382277452,2.386387748255935e-06,0.1428571428571428,39.0,0.1,0
116,4.931034482758621,19.84347826086956,169.0,0.0,7810,18,0.0002215152184427,3.1523730683404325e-06,0.1058201058201058,62.0,0.19,0
274,4.748175182481752,12.868131868131863,240.0,0.0,7891,18,0.0002114377421164,2.2111901980289602e-07,0.0246153846153846,51.0,0.13,0
148,4.804054054054054,18.142857142857142,189.0,0.0,7893,18,0.0001775428019412,1.2476460986540382e-06,0.0289855072463768,43.0,0.1,0
120,4.35,17.512605042016805,132.0,0.0,7969,18,0.0001363864044756,7.93416836828884e-08,0.0416666666666666,31.0,0.07,0
206,4.509708737864078,10.94634146341463,188.0,0.0,8023,18,0.0002939269862738,1.3691104375245512e-06,0.0512820512820512,74.0,0.05,0
126,4.968253968253968,15.52,229.0,0.0,8045,18,5.411705261271473e-05,5.921823196072694e-07,0.0666666666666666,10.0,0.18,0
96,4.541666666666667,21.747368421052627,199.0,0.0,8080,18,0.0001467339403597,5.1531276916902235e-08,0.0512820512820512,35.0,0.11,0
204,4.691176470588236,9.689655172413785,173.0,0.0,8101,18,9.225656012123976e-05,9.721752530092075e-08,0.0555555555555555,20.0,0.09,0
84,4.904761904761905,26.204819277108427,198.0,0.0,8113,18,0.0002888556049195,3.199767282560779e-07,0.119047619047619,76.0,0.19,0
78,4.769230769230769,26.68831168831169,165.0,0.0,8133,18,0.0001100871233264,1.5205659248809013e-07,0.0659340659340659,25.0,0.07,0
278,4.370503597122302,10.256317689530682,177.0,0.0,8164,18,0.0002354501137444,2.694880992350657e-07,0.0276923076923076,58.0,0.08,0
108,4.50925925925926,12.803738317757002,140.0,0.0,8167,18,7.159855134705417e-05,3.988791868284359e-08,0.0833333333333333,15.0,0.09,0
68,4.838235294117647,17.835820895522385,176.0,0.0,8186,18,8.988910805269877e-05,6.500839902439983e-08,0.0181818181818181,19.0,0.15,0
180,4.711111111111111,11.363128491620104,129.0,0.0,8188,18,0.0002586723224982,2.5753363585558197e-06,0.0608465608465608,69.0,0.07,0
108,4.787037037037037,16.0,165.0,0.0,8190,18,0.0002541016942882,1.4907570178035124e-06,0.0866666666666666,69.0,0.1,0
74,4.608108108108108,24.78082191780822,196.0,0.0,8220,18,0.0001446237400462,0.0001970172719047,0.1282051282051282,34.0,0.05,0
62,4.516129032258065,28.91803278688524,201.0,0.0,8217,18,0.000105097482698,4.56764101789117e-06,0.0444444444444444,22.0,0.13,0
134,4.828358208955224,16.045112781954884,199.0,0.0,8222,18,0.0001411829472807,1.2278240905764242e-06,0.0666666666666666,34.0,0.09,0
86,4.651162790697675,25.63529411764706,157.0,0.0,8227,18,0.0001228991015559,1.520214264131059e-07,0.0285714285714285,29.0,0.06,0
126,4.428571428571429,17.296,204.0,0.0,8240,18,0.000208677132322,2.3130421663715895e-06,0.04,49.0,0.05,0
106,4.481132075471698,16.69523809523809,161.0,0.0,8268,18,9.409128258234585e-05,1.8611851727392472e-08,0.0727272727272727,20.0,0.05,0
174,4.379310344827586,13.84971098265896,187.0,0.0,8269,18,0.0001209297328761,6.176303493423827e-08,0.0333333333333333,28.0,0.06,0
418,4.442583732057416,8.53477218225419,165.0,0.0,8277,18,0.0002214855459105,1.290634418614743e-07,0.0313390313390313,54.0,0.04,0
150,4.693333333333333,10.395973154362409,139.0,0.0,8364,18,0.0001771852057873,2.3211189714355736e-06,0.0333333333333333,41.0,0.09,0
62,4.693548387096774,16.049180327868843,99.0,0.0,8369,18,5.225205637628552e-05,1.831061549131983e-08,0.1,9.0,0.24,0
64,4.4375,33.39682539682539,168.0,0.0,8442,18,8.500846838963259e-05,1.146005906095328e-06,0.1272727272727272,18.0,0.13,0
126,4.674603174603175,15.112,222.0,0.0,8496,18,8.940703712999127e-05,7.747708016306858e-07,0.0181818181818181,19.0,0.07,0
212,4.382075471698113,12.919431279620843,188.0,0.0,8514,18,0.0002341928583618,1.2030219242797708e-07,0.0467980295566502,58.0,0.05,0
126,4.476190476190476,7.576,224.0,0.0,8537,18,2.572334667817947e-05,7.417153890633636e-09,0.0,3.0,0.1,0
72,4.694444444444445,22.464788732394364,185.0,0.0,8547,18,0.0001060512267021,1.177461566032852e-06,0.0666666666666666,24.0,0.06,0
76,4.671052631578948,30.16,194.0,0.0,8559,18,4.427226607059627e-05,5.935461838824863e-07,0.1,8.0,0.1,0
74,4.864864864864865,25.739726027397257,173.0,0.0,8566,18,3.113782889071086e-05,2.0022703665289642e-08,0.3333333333333333,4.0,0.22,0
68,4.8088235294117645,27.835820895522385,206.0,0.0,8569,18,8.009027360977262e-05,1.2024919031673628e-06,0.0888888888888888,17.0,0.17,0
160,4.6375,9.20125786163522,123.0,0.0,8589,18,0.0002146770424381,1.96453117831956e-07,0.125,59.0,0.06,0
60,4.75,18.033898305084744,121.0,0.0,8599,18,0.0001100471019623,1.07795820214201e-07,0.1282051282051282,26.0,0.24,0
184,4.586956521739131,16.63934426229508,206.0,0.0,8676,18,0.0001677132938565,1.3531021322553357e-06,0.1095238095238095,42.0,0.05,0
76,4.802631578947368,29.4,210.0,0.0,8684,18,6.889346580645431e-05,4.015454250832293e-08,0.1555555555555555,15.0,0.14,0
212,4.622641509433962,17.284360189573462,178.0,0.0,8693,18,0.0001658163738093,1.0265583987474797e-07,0.0116959064327485,37.0,0.09,0
160,4.5375,8.440251572327037,139.0,0.0,8746,18,0.0001976968760345,1.1088400069520061e-07,0.0166666666666666,48.0,0.08,0
128,4.3984375,10.488188976377952,199.0,0.0,8750,18,0.0001654877525863,1.292621234462509e-07,0.0789473684210526,40.0,0.08,0
180,4.7444444444444445,17.027932960893853,171.0,0.0,8766,18,0.0001609483822783,1.0375487531149057e-07,0.0368421052631578,38.0,0.12,0
126,4.619047619047619,20.912,209.0,0.0,8779,18,0.0001363416833541,1.5858016439388908e-07,0.0583333333333333,32.0,0.06,0
100,4.79,17.53535353535353,134.0,0.0,8810,18,5.687570958351115e-05,3.424445025525487e-08,0.0666666666666666,10.0,0.15,0
122,4.885245901639344,17.429752066115693,148.0,0.0,8820,18,7.812653616538214e-05,9.005633137289313e-08,0.0277777777777777,16.0,0.08,0
412,4.893203883495145,6.0,186.0,0.0,8815,18,0.0002930976310812,2.386038772149236e-06,0.0124777183600713,70.0,0.1,0
96,4.416666666666667,27.33684210526316,194.0,0.0,8826,18,0.0001022584733794,1.1458881033872629e-06,0.0512820512820512,22.0,0.05,0
92,4.760869565217392,17.109890109890102,123.0,0.0,8822,18,3.2765247005486535e-05,7.198495472211924e-09,0.0,4.0,0.13,0
82,4.487804878048781,28.49382716049382,195.0,0.0,8811,18,4.279253730646722e-05,1.767457704788731e-08,0.0,7.0,0.12,0
146,4.5479452054794525,5.896551724137928,113.0,0.0,8915,18,0.0001929150508245,1.7924519787220114e-07,0.0833333333333333,49.0,0.07,0
76,4.605263157894737,24.25333333333333,213.0,0.0,8918,18,0.0001253332293733,8.135599241110036e-08,0.1047619047619047,29.0,0.11,0
